genus,species,parameter_value,parameter_tmax_or_tmin,error_estimate,error_type,sample_size,metric_type,metric_description,ramping_rate,ramping_to_reach_st,duration_of_chronic_exposure,acclim_temp,acclim_time,temp_before_pretreament_held_or_ff_for_field_fresh,timing_of_collection,latitude,longitude,elevation_of_collection,location_description,ref,life_stage,phylum,class,order,family,realm_specific,realm_general,notes,genus_species,extractor,original_compilation,n_cat,record_number,record,family1,family2,genus2,species2,family3,genus3,species3,n_comment,raw_ctm2,acclim,acclim_time_life_120,log_acclim_time,safety,photoperiod,ep1,ep2,elevation,log_elevation,locality,geog_cat,abs_lat,log_abs_lat,source,comments,year,citation,range,log_range,introduced,elev_min,elev_max,svl,log_svl,tmxslope,bioclim5,iucn_2014,iucn_2104risk,location,sampling_habitat,acclimation,rate_acclimation_c_day,methodology,length_experiment_min,body_length_mm,weight_g,phylogeny,reference,realm_general2,realm_general3,acclim_time_units
Bufo,marinus,43.2,tmax,NA,NA,10,NA,"Movement could no longer be stimulated, even by prodding",1,NA,NA,30,NA,NA,NA,-27.553,153.056,NA,NA,"Floyd, R. B. 1983. Ontogenetic change in the temperature tolerance of larval Bufo marinus (Anura, Bufonidae). Comparative Biochemistry and Physiology Part A 75:267-271.",larva,NA,NA,Anura,NA,NA,Terrestrial,NA,Rhinella marina,NA,Rohr,B,597,597,Bufonidae,Bufonidae,Bufo,marinus,Bufonidae,Rhinella,marina,N given,NA,Y,NA,NA,NA,12:12,L,NA,64,1.81,"Brisbane, Queensland",Subtropical,27.553,1.44,Field,Gosner stage 40,1983,Floyd 1983,11320528,7.05,Introduced,0,2200,146,2.16,7.16287e-4,29.5,Not threatened,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Terrestrial,Terrestrial,days
Bufo,marinus,43.4,tmax,NA,NA,10,NA,"Movement could no longer be stimulated, even by prodding",1,NA,NA,30,NA,NA,NA,-27.553,153.056,NA,NA,"Floyd, R. B. 1983. Ontogenetic change in the temperature tolerance of larval Bufo marinus (Anura, Bufonidae). Comparative Biochemistry and Physiology Part A 75:267-271.",larva,NA,NA,Anura,NA,NA,Terrestrial,NA,Rhinella marina,NA,Rohr,B,594,594,Bufonidae,Bufonidae,Bufo,marinus,Bufonidae,Rhinella,marina,N given,NA,Y,NA,NA,NA,12:12,L,NA,64,1.81,"Brisbane, Queensland",Subtropical,27.553,1.44,Field,Gosner stage 38,1983,Floyd 1983,11320528,7.05,Introduced,0,2200,146,2.16,7.16287e-4,29.5,Not threatened,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Terrestrial,Terrestrial,days
Bufo,marinus,43.5,tmax,NA,NA,10,NA,"Movement could no longer be stimulated, even by prodding",1,NA,NA,35,NA,NA,NA,-27.553,153.056,NA,NA,"Floyd, R. B. 1983. Ontogenetic change in the temperature tolerance of larval Bufo marinus (Anura, Bufonidae). Comparative Biochemistry and Physiology Part A 75:267-271.",larva,NA,NA,Anura,NA,NA,Terrestrial,NA,Rhinella marina,NA,Rohr,B,575,575,Bufonidae,Bufonidae,Bufo,marinus,Bufonidae,Rhinella,marina,N given,NA,Y,NA,NA,NA,12:12,L,NA,64,1.81,"Brisbane, Queensland",Subtropical,27.553,1.44,Field,Gosner stage 20,1983,Floyd 1983,11320528,7.05,Introduced,0,2200,146,2.16,7.16287e-4,29.5,Not threatened,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Terrestrial,Terrestrial,days
Bufo,marinus,43.6,tmax,NA,NA,10,NA,"Movement could no longer be stimulated, even by prodding",1,NA,NA,30,NA,NA,NA,-27.553,153.056,NA,NA,"Floyd, R. B. 1983. Ontogenetic change in the temperature tolerance of larval Bufo marinus (Anura, Bufonidae). Comparative Biochemistry and Physiology Part A 75:267-271.",larva,NA,NA,Anura,NA,NA,Terrestrial,NA,Rhinella marina,NA,Rohr,B,579,579,Bufonidae,Bufonidae,Bufo,marinus,Bufonidae,Rhinella,marina,N given,NA,Y,NA,NA,NA,12:12,L,NA,64,1.81,"Brisbane, Queensland",Subtropical,27.553,1.44,Field,Gosner stage 28,1983,Floyd 1983,11320528,7.05,Introduced,0,2200,146,2.16,7.16287e-4,29.5,Not threatened,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Terrestrial,Terrestrial,days
Bufo,marinus,43.6,tmax,NA,NA,10,NA,"Movement could no longer be stimulated, even by prodding",1,NA,NA,35,NA,NA,NA,-27.553,153.056,NA,NA,"Floyd, R. B. 1983. Ontogenetic change in the temperature tolerance of larval Bufo marinus (Anura, Bufonidae). Comparative Biochemistry and Physiology Part A 75:267-271.",larva,NA,NA,Anura,NA,NA,Terrestrial,NA,Rhinella marina,NA,Rohr,B,596,596,Bufonidae,Bufonidae,Bufo,marinus,Bufonidae,Rhinella,marina,N given,NA,Y,NA,NA,NA,12:12,L,NA,64,1.81,"Brisbane, Queensland",Subtropical,27.553,1.44,Field,Gosner stage 40,1983,Floyd 1983,11320528,7.05,Introduced,0,2200,146,2.16,7.16287e-4,29.5,Not threatened,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Terrestrial,Terrestrial,days
Bufo,marinus,43.8,tmax,NA,NA,10,NA,"Movement could no longer be stimulated, even by prodding",1,NA,NA,30,NA,NA,NA,-27.553,153.056,NA,NA,"Floyd, R. B. 1983. Ontogenetic change in the temperature tolerance of larval Bufo marinus (Anura, Bufonidae). Comparative Biochemistry and Physiology Part A 75:267-271.",larva,NA,NA,Anura,NA,NA,Terrestrial,NA,Rhinella marina,NA,Rohr,B,588,588,Bufonidae,Bufonidae,Bufo,marinus,Bufonidae,Rhinella,marina,N given,NA,Y,NA,NA,NA,12:12,L,NA,64,1.81,"Brisbane, Queensland",Subtropical,27.553,1.44,Field,Gosner stage 34,1983,Floyd 1983,11320528,7.05,Introduced,0,2200,146,2.16,7.16287e-4,29.5,Not threatened,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Terrestrial,Terrestrial,days
Bufo,marinus,43.8,tmax,NA,NA,10,NA,"Movement could no longer be stimulated, even by prodding",1,NA,NA,30,NA,NA,NA,-27.553,153.056,NA,NA,"Floyd, R. B. 1983. Ontogenetic change in the temperature tolerance of larval Bufo marinus (Anura, Bufonidae). Comparative Biochemistry and Physiology Part A 75:267-271.",larva,NA,NA,Anura,NA,NA,Terrestrial,NA,Rhinella marina,NA,Rohr,B,585,585,Bufonidae,Bufonidae,Bufo,marinus,Bufonidae,Rhinella,marina,N given,NA,Y,NA,NA,NA,12:12,L,NA,64,1.81,"Brisbane, Queensland",Subtropical,27.553,1.44,Field,Gosner stage 32,1983,Floyd 1983,11320528,7.05,Introduced,0,2200,146,2.16,7.16287e-4,29.5,Not threatened,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Terrestrial,Terrestrial,days
Bufo,marinus,43.9,tmax,NA,NA,10,NA,"Movement could no longer be stimulated, even by prodding",1,NA,NA,30,NA,NA,NA,-27.553,153.056,NA,NA,"Floyd, R. B. 1983. Ontogenetic change in the temperature tolerance of larval Bufo marinus (Anura, Bufonidae). Comparative Biochemistry and Physiology Part A 75:267-271.",larva,NA,NA,Anura,NA,NA,Terrestrial,NA,Rhinella marina,NA,Rohr,B,591,591,Bufonidae,Bufonidae,Bufo,marinus,Bufonidae,Rhinella,marina,N given,NA,Y,NA,NA,NA,12:12,L,NA,64,1.81,"Brisbane, Queensland",Subtropical,27.553,1.44,Field,Gosner stage 36,1983,Floyd 1983,11320528,7.05,Introduced,0,2200,146,2.16,7.16287e-4,29.5,Not threatened,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Terrestrial,Terrestrial,days
Bufo,marinus,43.9,tmax,NA,NA,10,NA,"Movement could no longer be stimulated, even by prodding",1,NA,NA,30,NA,NA,NA,-27.553,153.056,NA,NA,"Floyd, R. B. 1983. Ontogenetic change in the temperature tolerance of larval Bufo marinus (Anura, Bufonidae). Comparative Biochemistry and Physiology Part A 75:267-271.",larva,NA,NA,Anura,NA,NA,Terrestrial,NA,Rhinella marina,NA,Rohr,B,582,582,Bufonidae,Bufonidae,Bufo,marinus,Bufonidae,Rhinella,marina,N given,NA,Y,NA,NA,NA,12:12,L,NA,64,1.81,"Brisbane, Queensland",Subtropical,27.553,1.44,Field,Gosner stage 30,1983,Floyd 1983,11320528,7.05,Introduced,0,2200,146,2.16,7.16287e-4,29.5,Not threatened,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Terrestrial,Terrestrial,days
Bufo,marinus,44.3,tmax,NA,NA,10,NA,"Movement could no longer be stimulated, even by prodding",1,NA,NA,35,NA,NA,NA,-27.553,153.056,NA,NA,"Floyd, R. B. 1983. Ontogenetic change in the temperature tolerance of larval Bufo marinus (Anura, Bufonidae). Comparative Biochemistry and Physiology Part A 75:267-271.",larva,NA,NA,Anura,NA,NA,Terrestrial,NA,Rhinella marina,NA,Rohr,B,593,593,Bufonidae,Bufonidae,Bufo,marinus,Bufonidae,Rhinella,marina,N given,NA,Y,NA,NA,NA,12:12,L,NA,64,1.81,"Brisbane, Queensland",Subtropical,27.553,1.44,Field,Gosner stage 38,1983,Floyd 1983,11320528,7.05,Introduced,0,2200,146,2.16,7.16287e-4,29.5,Not threatened,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Terrestrial,Terrestrial,days
Bufo,marinus,44.3,tmax,NA,NA,10,NA,"Movement could no longer be stimulated, even by prodding",1,NA,NA,35,NA,NA,NA,-27.553,153.056,NA,NA,"Floyd, R. B. 1983. Ontogenetic change in the temperature tolerance of larval Bufo marinus (Anura, Bufonidae). Comparative Biochemistry and Physiology Part A 75:267-271.",larva,NA,NA,Anura,NA,NA,Terrestrial,NA,Rhinella marina,NA,Rohr,B,578,578,Bufonidae,Bufonidae,Bufo,marinus,Bufonidae,Rhinella,marina,N given,NA,Y,NA,NA,NA,12:12,L,NA,64,1.81,"Brisbane, Queensland",Subtropical,27.553,1.44,Field,Gosner stage 28,1983,Floyd 1983,11320528,7.05,Introduced,0,2200,146,2.16,7.16287e-4,29.5,Not threatened,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Terrestrial,Terrestrial,days
Bufo,marinus,44.5,tmax,NA,NA,10,NA,"Movement could no longer be stimulated, even by prodding",1,NA,NA,35,NA,NA,NA,-27.553,153.056,NA,NA,"Floyd, R. B. 1983. Ontogenetic change in the temperature tolerance of larval Bufo marinus (Anura, Bufonidae). Comparative Biochemistry and Physiology Part A 75:267-271.",larva,NA,NA,Anura,NA,NA,Terrestrial,NA,Rhinella marina,NA,Rohr,B,587,587,Bufonidae,Bufonidae,Bufo,marinus,Bufonidae,Rhinella,marina,N given,NA,Y,NA,NA,NA,12:12,L,NA,64,1.81,"Brisbane, Queensland",Subtropical,27.553,1.44,Field,Gosner stage 34,1983,Floyd 1983,11320528,7.05,Introduced,0,2200,146,2.16,7.16287e-4,29.5,Not threatened,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Terrestrial,Terrestrial,days
Bufo,marinus,44.6,tmax,NA,NA,10,NA,"Movement could no longer be stimulated, even by prodding",1,NA,NA,35,NA,NA,NA,-27.553,153.056,NA,NA,"Floyd, R. B. 1983. Ontogenetic change in the temperature tolerance of larval Bufo marinus (Anura, Bufonidae). Comparative Biochemistry and Physiology Part A 75:267-271.",larva,NA,NA,Anura,NA,NA,Terrestrial,NA,Rhinella marina,NA,Rohr,B,581,581,Bufonidae,Bufonidae,Bufo,marinus,Bufonidae,Rhinella,marina,N given,NA,Y,NA,NA,NA,12:12,L,NA,64,1.81,"Brisbane, Queensland",Subtropical,27.553,1.44,Field,Gosner stage 30,1983,Floyd 1983,11320528,7.05,Introduced,0,2200,146,2.16,7.16287e-4,29.5,Not threatened,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Terrestrial,Terrestrial,days
Bufo,marinus,44.7,tmax,NA,NA,10,NA,"Movement could no longer be stimulated, even by prodding",1,NA,NA,35,NA,NA,NA,-27.553,153.056,NA,NA,"Floyd, R. B. 1983. Ontogenetic change in the temperature tolerance of larval Bufo marinus (Anura, Bufonidae). Comparative Biochemistry and Physiology Part A 75:267-271.",larva,NA,NA,Anura,NA,NA,Terrestrial,NA,Rhinella marina,NA,Rohr,B,590,590,Bufonidae,Bufonidae,Bufo,marinus,Bufonidae,Rhinella,marina,N given,NA,Y,NA,NA,NA,12:12,L,NA,64,1.81,"Brisbane, Queensland",Subtropical,27.553,1.44,Field,Gosner stage 36,1983,Floyd 1983,11320528,7.05,Introduced,0,2200,146,2.16,7.16287e-4,29.5,Not threatened,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Terrestrial,Terrestrial,days
Bufo,marinus,44.8,tmax,NA,NA,10,NA,"Movement could no longer be stimulated, even by prodding",1,NA,NA,35,NA,NA,NA,-27.553,153.056,NA,NA,"Floyd, R. B. 1985. Effects of photoperiod and starvation on the temperature tolerance of larvae of the giant toad, Bufo marinus. Copeia:625-631.",larva,NA,NA,Anura,NA,NA,Terrestrial,NA,Rhinella marina,NA,Rohr,B,607,607,Bufonidae,Bufonidae,Bufo,marinus,Bufonidae,Rhinella,marina,N given,NA,Y,NA,NA,NA,8:16,L,NA,64,1.81,"Brisbane, Queensland",Subtropical,27.553,1.44,Field,8L:16D,1985,Floyd 1985,11320528,7.05,Introduced,0,2200,146,2.16,7.16287e-4,29.5,Not threatened,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Terrestrial,Terrestrial,days
Bufo,marinus,44.9,tmax,NA,NA,10,NA,"Movement could no longer be stimulated, even by prodding",1,NA,NA,35,NA,NA,NA,-27.553,153.056,NA,NA,"Floyd, R. B. 1983. Ontogenetic change in the temperature tolerance of larval Bufo marinus (Anura, Bufonidae). Comparative Biochemistry and Physiology Part A 75:267-271.",larva,NA,NA,Anura,NA,NA,Terrestrial,NA,Rhinella marina,NA,Rohr,B,584,584,Bufonidae,Bufonidae,Bufo,marinus,Bufonidae,Rhinella,marina,N given,NA,Y,NA,NA,NA,12:12,L,NA,64,1.81,"Brisbane, Queensland",Subtropical,27.553,1.44,Field,Gosner stage 32,1983,Floyd 1983,11320528,7.05,Introduced,0,2200,146,2.16,7.16287e-4,29.5,Not threatened,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Terrestrial,Terrestrial,days
Bufo,marinus,45,tmax,NA,NA,10,NA,"Movement could no longer be stimulated, even by prodding",1,NA,NA,35,NA,NA,NA,-27.553,153.056,NA,NA,"Floyd, R. B. 1985. Effects of photoperiod and starvation on the temperature tolerance of larvae of the giant toad, Bufo marinus. Copeia:625-631.",larva,NA,NA,Anura,NA,NA,Terrestrial,NA,Rhinella marina,NA,Rohr,B,610,610,Bufonidae,Bufonidae,Bufo,marinus,Bufonidae,Rhinella,marina,N given,NA,Y,NA,NA,NA,16:8,L,NA,64,1.81,"Brisbane, Queensland",Subtropical,27.553,1.44,Field,16L:8D,1985,Floyd 1985,11320528,7.05,Introduced,0,2200,146,2.16,7.16287e-4,29.5,Not threatened,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Terrestrial,Terrestrial,days
Acipenser,brevirostrum,27.6,tmax,0.35,SD,8,NA,LOE,0.1,NA,NA,10,NA,NA,NA,45.3,-66.13,NA,NA,Zhang & Kieffer 2014,NA,NA,NA,NA,Acipenseridae,NA,Freshwater,NA,Acipenser brevirostrum,NA,Comte,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Carter's Point Kingston New Brunswick Canada,Freshwater,experimental,NA,dynamic,NA,NA,NA,yes,218,Freshwater,Aquatic,days
Acipenser,brevirostrum,31.5,tmax,0.91,SD,8,NA,LOE,0.1,NA,NA,15,NA,NA,NA,45.3,-66.13,NA,NA,Zhang & Kieffer 2014,NA,NA,NA,NA,Acipenseridae,NA,Freshwater,NA,Acipenser brevirostrum,NA,Comte,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Carter's Point Kingston New Brunswick Canada,Freshwater,experimental,NA,dynamic,NA,NA,NA,yes,218,Freshwater,Aquatic,days
Acipenser,brevirostrum,32.8,tmax,1.17,SD,8,NA,LOE,0.1,NA,NA,20,NA,NA,NA,45.3,-66.13,NA,NA,Zhang & Kieffer 2014,NA,NA,NA,NA,Acipenseridae,NA,Freshwater,NA,Acipenser brevirostrum,NA,Comte,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Carter's Point Kingston New Brunswick Canada,Freshwater,experimental,NA,dynamic,NA,NA,NA,yes,218,Freshwater,Aquatic,days
Acipenser,brevirostrum,33.7,tmax,1.62,SD,29,NA,LOE,0.1,NA,NA,19.5,7,NA,NA,32.89,-84.67,NA,NA,Ziegeweid et al. 2008,juveniles,NA,NA,NA,Acipenseridae,NA,Freshwater,NA,Acipenser brevirostrum,NA,Comte,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Warm Springs Georgia US,Freshwater,experimental,NA,dynamic,NA,135.00,10.7,yes,219,Freshwater,Aquatic,days
Acipenser,brevirostrum,35.1,tmax,1.13,SD,32,NA,LOE,0.1,NA,NA,24.1,7,NA,NA,32.89,-84.67,NA,NA,Ziegeweid et al. 2008,juveniles,NA,NA,NA,Acipenseridae,NA,Freshwater,NA,Acipenser brevirostrum,NA,Comte,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Warm Springs Georgia US,Freshwater,experimental,NA,dynamic,NA,135.00,10.7,yes,219,Freshwater,Aquatic,days
Acipenser,brevirostrum,34.8,tmax,0.57,SD,32,NA,death,0.1,NA,NA,19.5,7,NA,NA,32.89,-84.67,NA,NA,Ziegeweid et al. 2008,juveniles,NA,NA,NA,Acipenseridae,NA,Freshwater,NA,Acipenser brevirostrum,NA,Comte,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Warm Springs Georgia US,Freshwater,experimental,NA,dynamic,NA,135.00,10.7,yes,219,Freshwater,Aquatic,days
Acipenser,brevirostrum,36.1,tmax,0.57,SD,32,NA,death,0.1,NA,NA,24.1,7,NA,NA,32.89,-84.67,NA,NA,Ziegeweid et al. 2008,juveniles,NA,NA,NA,Acipenseridae,NA,Freshwater,NA,Acipenser brevirostrum,NA,Comte,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Warm Springs Georgia US,Freshwater,experimental,NA,dynamic,NA,135.00,10.7,yes,219,Freshwater,Aquatic,days
Ambassis,ambassis,35.49,tmax,NA,SD,NA,NA,death,NA,NA,NA,20,7,NA,NA,11.49,79.76,NA,NA,Rajaguru & Ramachandran 2001,NA,NA,NA,NA,Ambassidae,NA,Freshwater,NA,Ambassis ambassis,NA,Comte,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Vellar Brackish India,Brackish,experimental,NA,static,1440,NA,NA,yes,159,Freshwater,Aquatic,days
Ambassis,ambassis,36.47,tmax,NA,SD,NA,NA,death,NA,NA,NA,25,7,NA,NA,11.49,79.76,NA,NA,Rajaguru & Ramachandran 2001,NA,NA,NA,NA,Ambassidae,NA,Freshwater,NA,Ambassis ambassis,NA,Comte,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Vellar Brackish India,Brackish,experimental,NA,static,1440,NA,NA,yes,159,Freshwater,Aquatic,days
Ambassis,ambassis,37.02,tmax,NA,SD,NA,NA,death,NA,NA,NA,28,7,NA,NA,11.49,79.76,NA,NA,Rajaguru & Ramachandran 2001,NA,NA,NA,NA,Ambassidae,NA,Freshwater,NA,Ambassis ambassis,NA,Comte,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Vellar Brackish India,Brackish,experimental,NA,static,1440,NA,NA,yes,159,Freshwater,Aquatic,days
Ambassis,ambassis,37.54,tmax,NA,SD,NA,NA,death,NA,NA,NA,30,7,NA,NA,11.49,79.76,NA,NA,Rajaguru & Ramachandran 2001,NA,NA,NA,NA,Ambassidae,NA,Freshwater,NA,Ambassis ambassis,NA,Comte,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Vellar Brackish India,Brackish,experimental,NA,static,1440,NA,NA,yes,159,Freshwater,Aquatic,days
Ambassis,ambassis,38.54,tmax,NA,SD,NA,NA,death,NA,NA,NA,35,7,NA,NA,11.49,79.76,NA,NA,Rajaguru & Ramachandran 2001,NA,NA,NA,NA,Ambassidae,NA,Freshwater,NA,Ambassis ambassis,NA,Comte,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Vellar Brackish India,Brackish,experimental,NA,static,1440,NA,NA,yes,159,Freshwater,Aquatic,days
Ambassis,ambassis,36.5,tmax,NA,SD,10,NA,death,NA,NA,NA,24,14,NA,NA,-30.86,25.14,NA,NA,Martin 1988,NA,NA,NA,NA,Ambassidae,NA,Freshwater,NA,Ambassis ambassis,NA,Comte,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,South Africa,Freshwater,experimental,NA,static,7080,NA,NA,yes,125,Freshwater,Aquatic,days
Ambassis,ambassis,40.5,tmax,NA,SD,10,NA,OS,1,NA,NA,28,NA,NA,NA,11.49,79.77,NA,NA,Rajaguru 2002,NA,NA,NA,NA,Ambassidae,NA,Freshwater,NA,Ambassis ambassis,NA,Comte,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Vellar Brackish Tamil Nadu India,Brackish,experimental,NA,dynamic,NA,NA,NA,yes,160,Freshwater,Aquatic,days
Ambassis,ambassis,38.5,tmax,NA,SD,10,NA,LOE,1,NA,NA,28,NA,NA,NA,11.49,79.77,NA,NA,Rajaguru 2002,NA,NA,NA,NA,Ambassidae,NA,Freshwater,NA,Ambassis ambassis,NA,Comte,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Vellar Brackish Tamil Nadu India,Brackish,experimental,NA,dynamic,NA,NA,NA,yes,160,Freshwater,Aquatic,days
Ambassis,ambassis,37.02,tmax,0.13,SD,10,NA,death,NA,NA,NA,28,NA,NA,NA,11.49,79.77,NA,NA,Rajaguru 2002,NA,NA,NA,NA,Ambassidae,NA,Freshwater,NA,Ambassis ambassis,NA,Comte,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Vellar Brackish Tamil Nadu India,Brackish,experimental,NA,static,1440,NA,NA,yes,160,Freshwater,Aquatic,days
Anguilla,australis,35.7,tmax,NA,SD,15,NA,death,NA,NA,NA,15,1,NA,NA,-35.15,173.68,NA,NA,Richardson et al. 1994,fingerlings,NA,NA,NA,Anguillidae,NA,Freshwater,NA,Anguilla australis,NA,Comte,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Northern New Zealand,Freshwater,experimental,NA,static,5760,NA,NA,yes,166,Freshwater,Aquatic,days
Anguilla,australis,39.7,tmax,NA,SD,15,NA,death,NA,NA,NA,15,1,NA,NA,-35.15,173.68,NA,NA,Richardson et al. 1994,adults,NA,NA,NA,Anguillidae,NA,Freshwater,NA,Anguilla australis,NA,Comte,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Northern New Zealand,Freshwater,experimental,NA,static,5760,NA,NA,yes,166,Freshwater,Aquatic,days
Anguilla,australis,28,tmax,NA,SD,NA,NA,death,NA,NA,NA,15,NA,NA,NA,-35.15,173.68,NA,NA,Richardson et al. 1994,fingerlings,NA,NA,NA,Anguillidae,NA,Freshwater,NA,Anguilla australis,NA,Comte,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Northern New Zealand,Freshwater,experimental,NA,static,NA,NA,NA,yes,166,Freshwater,Aquatic,days
Anguilla,australis,35.9,tmax,NA,SD,NA,NA,death,NA,NA,NA,12,NA,NA,NA,-35.15,173.68,NA,NA,Richardson et al. 1994,fingerlings,NA,NA,NA,Anguillidae,NA,Freshwater,NA,Anguilla australis,NA,Comte,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Northern New Zealand,Freshwater,experimental,NA,dynamic,NA,NA,NA,yes,166,Freshwater,Aquatic,days
