population_id,mean_max_temp
Atractosteus spatula_29.728724_NA,32.62151693390172
Atractosteus spatula_31.35786_NA,36.37818376689386
Atractosteus spatula_35.10124_NA,36.70590914352662
Bathygobius fuscus_-5.47_NA,NA
Bathygobius fuscus_5.28_NA,NA
Bathygobius ramosus_2.97_NA,NA
Bathygobius ramosus_7.33_NA,NA
Buergeria japonica_23.435_NA,35.722813175871636
Buergeria japonica_23.456_NA,35.722813175871636
Buergeria japonica_24.027_NA,34.43381791766824
Buergeria japonica_24.063_NA,34.83400659088925
Buergeria japonica_24.553_NA,34.43381791766824
Buergeria japonica_24.868_NA,34.43381791766824
Calathus melanocephalus_52.91_13,30.165041483339582
Calathus melanocephalus_59.29_2005,25.03196720834214
Calathus melanocephalus_60.36_1200,18.229276900646752
Campostoma anomalum_35.66_NA,39.28265699532427
Campostoma anomalum_36.94_NA,31.11886653721619
Campostoma anomalum_38.603_NA,36.0728753799978
Campostoma anomalum_39_NA,34.48215594053487
Campostoma anomalum_39.97_NA,34.27823151255799
Carassius auratus_33.22_NA,39.11000181715383
Carassius auratus_35.66_NA,39.28265699532427
Carassius auratus_42.08_NA,31.019257700235638
Carassius carassius_52.34_NA,30.3959976488939
Carpiodes cyprinus_39.97_NA,34.27823151255799
Carpiodes cyprinus_42.08_NA,31.019257700235638
Catostomus clarkii_32.874_NA,39.55944479035541
Catostomus clarkii_34.048927_NA,36.88939778526688
Catostomus commersonii_39.279_NA,35.99150418615505
Catostomus commersonii_42.08_NA,31.019257700235638
Catostomus commersonii_43.22_NA,31.549582649781364
Catostomus commersonii_46.78_NA,32.506787317720956
Catostomus commersonii_54.61_NA,24.957760639610836
Ceratitis capitata_-1.28_NA,NA
Ceratitis capitata_-23.05_NA,NA
Ceratitis capitata_-25.06_NA,NA
Ceratitis capitata_-28.47_NA,NA
Ceratitis capitata_-33.01_NA,NA
Ceratitis capitata_-33.34_NA,NA
Ceratitis capitata_-33.39_NA,NA
Ceratitis capitata_-33.67_NA,NA
Chrosomus erythrogaster_36.16_NA,29.32678325282778
Chrosomus erythrogaster_38.189801_NA,36.0728753799978
Coregonus artedi_42.41_NA,33.87648719266401
Coregonus artedi_45.3_NA,33.3440475407753
Coregonus clupeaformis_45.05_NA,NA
Coregonus clupeaformis_45.29_NA,NA
Cottus bairdii_34.19_NA,34.40073533547486
Cottus bairdii_42.6_NA,32.062969023851664
Cottus carolinae_34.6_NA,34.40073533547486
Cottus carolinae_40.03_NA,33.88199638808986
Cottus gobio_54.4_NA,24.674719179222922
Cottus gobio_54.43_NA,22.399205612020765
Cottus gobio_54.47_NA,24.4314085093847
Couesius plumbeus_51.38_NA,27.53305626338414
Couesius plumbeus_59.4_NA,20.18766522086845
Couesius plumbeus_59.43_NA,22.73530411298607
Crinia parinsignifera_-32_304.8,39.117174330171316
Crinia parinsignifera_-37_304.8,34.12757990054539
Crinia signifera_-27.559_NA,35.85011443438176
Crinia signifera_-31_762,34.70951402514648
Crinia signifera_-34_304.8,NA
Crinia signifera_-37_1905,31.50776833693477
Crinia signifera_-38_304.8,NA
Crinia signifera_-43_304.8,22.496228326739175
Ctenopharyngodon idella_26.47_NA,25.9076069729369
Ctenopharyngodon idella_34.95_NA,37.20654302923857
Cyprinella lutrensis_32.874_NA,39.55944479035541
Cyprinella lutrensis_33.06_NA,38.32960433245781
Cyprinella lutrensis_33.17_NA,39.11000181715383
Cyprinella lutrensis_33.21_NA,39.11000181715383
Cyprinella lutrensis_33.21295_NA,39.11000181715383
Cyprinella lutrensis_34.86_NA,38.67395181554754
Cyprinella lutrensis_35.66_NA,39.28265699532427
Cyprinella lutrensis_37.2_NA,35.90077010407462
Cyprinella lutrensis_37.91_NA,29.55611430251612
Cyprinella lutrensis_38.984_NA,36.16520953499821
Cyprinella spiloptera_36.94_NA,31.11886653721619
Cyprinella spiloptera_39.490383_NA,34.53035441387286
Cyprinodon bovinus_30.89_NA,38.27121440314838
Cyprinodon dearborni_10.43_NA,NA
Cyprinodon dearborni_10.643_NA,NA
Cyprinodon macularius_31.94_NA,40.76396217128127
Cyprinodon macularius_32.874_NA,39.55944479035541
Cyprinodon nevadensis_34.07_NA,38.29970798827069
Cyprinodon nevadensis_36.34312_NA,36.09945609077576
Cyprinodon nevadensis_36.93_NA,40.22672915564428
Cyprinus carpio_19.14_NA,NA
Cyprinus carpio_26.47_NA,25.9076069729369
Cyprinus carpio_42.08_NA,31.019257700235638
Cyprinus carpio_48.96_NA,29.81955474864878
Cyprinus carpio_52.34_NA,30.3959976488939
Cyprinus carpio_55.71_NA,28.553640065875463
Cyprinus carpio_58.44_NA,25.2734444369812
Danio rerio_1.35_NA,36.33258741751752
Danio rerio_25.67_NA,33.801296852931976
Danio rerio_33.22_NA,39.11000181715383
Desmognathus fuscus_34.588_NA,36.344144277492944
Desmognathus fuscus_36.639_NA,31.11886653721619
Desmognathus fuscus_36.689_NA,33.20904007754789
Desmognathus fuscus_37.375_NA,32.468162326829095
Desmognathus fuscus_39.77_NA,34.53035441387286
Desmognathus ochrophaeus_35.255_NA,39.28265699532427
Desmognathus ochrophaeus_35.624_NA,32.571339425392154
Desmognathus ochrophaeus_36.689_NA,33.20904007754789
Desmognathus quadramaculatus_35.219_NA,32.571339425392154
Desmognathus quadramaculatus_36.494_NA,31.11886653721619
Desmognathus quadramaculatus_37.375_NA,32.468162326829095
Dicentrarchus labrax_36.76_NA,NA
Dicentrarchus labrax_38.82_NA,NA
Diplodus vulgaris_38.82_NA,NA
Diplodus vulgaris_45_NA,28.984193647775104
Dorosoma cepedianum_35.96_NA,32.67069636887182
Dorosoma cepedianum_38.34_NA,36.088432150737354
Dorosoma cepedianum_41.65_NA,31.367083838555473
Dorosoma cepedianum_42.08_NA,31.019257700235638
Drosophila melanogaster_-17.525_NA,NA
Drosophila melanogaster_-37.815338_NA,35.634138538137165
Dryophytes versicolor_39.965_NA,33.14379709254837
Dryophytes versicolor_41.569_NA,32.934813768883295
Eleutherodactylus coqui_18.295_700,NA
Eleutherodactylus coqui_18.403_15,NA
Eleutherodactylus portoricensis_18.295_NA,NA
Eleutherodactylus portoricensis_18.403_NA,NA
Esox lucius_38.34_NA,36.088432150737354
Esox lucius_47.1_NA,31.483565474126273
Esox lucius_58.44_NA,25.2734444369812
Esox masquinongy_42.184965_NA,30.08255137424469
Esox masquinongy_42.24_NA,30.08255137424469
Esox masquinongy_51.51_NA,26.5954961844759
Etheostoma blennioides_39.72_NA,34.53035441387286
Etheostoma blennioides_42.6_NA,32.062969023851664
Etheostoma caeruleum_38.189801_NA,36.0728753799978
Etheostoma caeruleum_39.72_NA,34.53035441387286
Etheostoma caeruleum_42.6_NA,32.062969023851664
Etheostoma flabellare_38.524_NA,36.16520953499821
Etheostoma flabellare_39_NA,34.48215594053487
Etheostoma flabellare_39.51_NA,34.53035441387286
Etheostoma flabellare_39.72_NA,34.53035441387286
Etheostoma flabellare_39.97_NA,34.27823151255799
Etheostoma flabellare_42.6_NA,32.062969023851664
Etheostoma nigrum_38.32_NA,36.16520953499821
Etheostoma nigrum_39.3_NA,27.666473838441032
Etheostoma nigrum_39.51_NA,34.53035441387286
Etheostoma nigrum_40.42_NA,34.3307145102413
Etheostoma nigrum_42.6_NA,32.062969023851664
Etheostoma spectabile_34.28_NA,38.67395181554754
Etheostoma spectabile_34.454398_NA,38.67395181554754
Etheostoma spectabile_34.61_NA,38.67395181554754
Etheostoma spectabile_35.66_NA,39.28265699532427
Etheostoma spectabile_38.938_NA,36.16520953499821
Etheostoma spectabile_48.362839_NA,32.0871362839707
Etroplus suratensis_11.49_NA,NA
Eurycea bislineata_35.317_NA,32.67069636887182
Eurycea bislineata_37.375_NA,32.468162326829095
Eurycea bislineata_39.77_NA,34.53035441387286
Eurycea longicauda_36.1_NA,37.03876572569766
Eurycea longicauda_36.689_NA,33.20904007754789
Eurycea longicauda_37.433_NA,32.468162326829095
Eurycea lucifuga_35.93_NA,37.379666622759686
Eurycea lucifuga_37.313_NA,32.468162326829095
Eurycea lucifuga_37.433_NA,32.468162326829095
Fundulus diaphanus_33.17_NA,39.11000181715383
Fundulus diaphanus_35.57_NA,39.28265699532427
Fundulus heteroclitus_31.11_NA,36.030812252566065
Fundulus heteroclitus_34.73_NA,31.73247639289972
Fundulus heteroclitus_37.16_NA,34.06361094334151
Fundulus heteroclitus_42.9_NA,28.93239245945903
Fundulus notatus_33.17_NA,39.11000181715383
Fundulus notatus_38.524_NA,36.16520953499821
Galaxias fasciatus_-37.595991_NA,NA
Galaxias fasciatus_-38.4_0,NA
Galaxias fasciatus_-43.218139_NA,NA
Galaxias maculatus_-35.15_0,NA
Galaxias maculatus_-37.27_NA,NA
Galaxias maculatus_-37.595991_NA,NA
Gambusia affinis_-37.27_NA,NA
Gambusia affinis_29.48_NA,35.892362268055265
Gambusia affinis_32.874_NA,39.55944479035541
Gambusia affinis_33_NA,38.23197158064542
Gambusia affinis_35.66_NA,39.28265699532427
Gambusia affinis_35.96_NA,32.67069636887182
Gambusia affinis_40.76_NA,32.49535856008012
Gasterosteus aculeatus_37.327481_NA,35.90077010407462
Gasterosteus aculeatus_52.34_NA,30.3959976488939
Geocrinia victoriana_-37_304.8,35.634138538137165
Geocrinia victoriana_-38_304.8,31.210906973822457
Gila robusta_32.874_NA,39.55944479035541
Gila robusta_37.2_NA,35.90077010407462
Gillichthys mirabilis_33_0,NA
Gillichthys mirabilis_34.41_NA,30.73999946339982
Gillichthys mirabilis_38.06_NA,35.067996909507336
Glossina pallidipes_-13_600,NA
Glossina pallidipes_-4.18_388,NA
Gobiesox strumosus_29.49_NA,31.978006532354083
Gobio gobio_52.34_NA,30.3959976488939
Gobiomorphus basalis_-35.15_NA,NA
Gobiomorphus basalis_-37.27_NA,NA
Gobiomorphus cotidianus_-35.15_NA,NA
Gobiomorphus cotidianus_-37.27_NA,NA
Gobionotothen gibberifrons_-64_NA,NA
Gobionotothen gibberifrons_-64.1_NA,NA
Gobionotothen gibberifrons_-64.77_NA,NA
Gobiosoma chiquita_31.18_NA,40.76396217128127
Gobiosoma chiquita_31.29_NA,40.76396217128127
Gobius paganellus_38.71_NA,NA
Gobius paganellus_38.78_NA,NA
Gobius paganellus_45_NA,28.984193647775104
Gymnocephalus cernua_52.29_NA,30.3959976488939
Gymnocephalus cernua_52.381587_NA,30.3959976488939
Gymnocharacinus bergii_-40.93_NA,NA
Haemulon flavolineatum_18.35_NA,NA
Haemulon flavolineatum_24.8_NA,NA
Heterandria formosa_29.87_NA,33.38985295230171
Heterandria formosa_29.97_NA,32.62151693390172
Hybognathus placitus_33.03_NA,38.32960433245781
Hybognathus placitus_34.86_NA,38.67395181554754
Hybognathus placitus_35.66_NA,39.28265699532427
Hypentelium nigricans_36.94_NA,31.11886653721619
Hypentelium nigricans_42.6_NA,32.062969023851664
Hyperolius viridiflavus_4.7816485_NA,NA
Hyperolius viridiflavus_7.54_NA,NA
Hypomesus transpacificus_37.86_NA,29.55611430251612
Hypomesus transpacificus_37.9_NA,29.55611430251612
Hypophthalmichthys nobilis_26.47_NA,25.9076069729369
Hypophthalmichthys nobilis_34.95_NA,37.20654302923857
Ictalurus punctatus_29.21_NA,33.38770810909135
Ictalurus punctatus_29.48_NA,35.892362268055265
Ictalurus punctatus_30.33_NA,39.29024306108093
Ictalurus punctatus_33.157701_NA,39.11000181715383
Ictalurus punctatus_34.45_NA,38.67395181554754
Ictalurus punctatus_35.66_NA,39.28265699532427
Ictalurus punctatus_35.69_NA,35.67804388436372
Ictalurus punctatus_41.03_NA,32.927203476870126
Ictalurus punctatus_41.65_NA,31.367083838555473
Ictalurus punctatus_42.08_NA,31.019257700235638
Ictalurus punctatus_47.99_NA,33.62991712839426
Ischnura elegans_43.637947_NA,30.70679387609482
Ischnura elegans_56.183239_NA,25.072558787405832
Kuhlia sandvicensis_21.37_NA,NA
Labeo rohita_18.5_NA,NA
Labeo rohita_18.93_NA,NA
Labeo rohita_19.14_NA,NA
Labeo rohita_19.45_NA,NA
Lampropholis coggeri_-19.020205_NA,37.87873166858646
Lampropholis coggeri_-19.359822_NA,37.87873166858646
Lates calcarifer_-12.83_NA,NA
Lates calcarifer_11.49_NA,NA
Lepidonotothen squamifrons_-64_NA,NA
Lepidonotothen squamifrons_-64.77_NA,NA
Lepomis cyanellus_32.874_NA,39.55944479035541
Lepomis cyanellus_33.157701_NA,39.11000181715383
Lepomis cyanellus_35.57_NA,39.28265699532427
Lepomis cyanellus_35.66_NA,39.28265699532427
Lepomis cyanellus_38.16_NA,33.46612040760041
Lepomis gibbosus_42.08_NA,31.019257700235638
Lepomis gibbosus_47.37_NA,32.17871802785046
Lepomis macrochirus_28.62_NA,36.33057405471284
Lepomis macrochirus_29.48_NA,35.892362268055265
Lepomis macrochirus_31.45_NA,38.582944572057485
Lepomis macrochirus_32.874_NA,39.55944479035541
Lepomis macrochirus_34.18_NA,36.88939778526688
Lepomis macrochirus_35.57_NA,39.28265699532427
Lepomis macrochirus_35.66_NA,39.28265699532427
Lepomis macrochirus_36.94_NA,31.11886653721619
Lepomis macrochirus_38.34_NA,36.088432150737354
Lepomis macrochirus_38.968_NA,36.16520953499821
Lepomis macrochirus_40.79_NA,33.167544531031474
Lepomis macrochirus_41.03_NA,32.927203476870126
Lepomis macrochirus_42.08_NA,31.019257700235638
Lepomis megalotis_35.66_NA,39.28265699532427
Lepomis megalotis_38.524_NA,36.16520953499821
Leuciscus idus_52.34_NA,30.3959976488939
Limnodynastes dorsalis_-27.372_NA,35.85011443438176
Limnodynastes dorsalis_-31_609.6,36.23827773390307
Limnodynastes dorsalis_-37.064_NA,35.634138538137165
Limnodynastes dorsalis_-39_304.8,NA
Limnodynastes peronii_-18_304.8,37.82037396205984
Limnodynastes peronii_-27.553_NA,31.268817584176745
Limnodynastes peronii_-34_304.8,NA
Limnodynastes peronii_-34.012_NA,NA
Limnodynastes salmini_-27.553_NA,31.268817584176745
Limnodynastes salmini_-34_762,NA
Limnodynastes tasmaniensis_-31_762-1371.6,34.70951402514648
Limnodynastes tasmaniensis_-34.929_NA,38.132077882485525
Limnodynastes tasmaniensis_-37_304.8,34.12757990054539
Limnodynastes tasmaniensis_-38_304.8,30.447823981947764
Lipophrys pholis_38.71_NA,NA
Lipophrys pholis_54.09_NA,20.89924915455941
Lipophrys trigloides_38.71_NA,NA
Lipophrys trigloides_38.82_NA,NA
Lithobates berlandieri_22.7963195_NA,NA
Lithobates berlandieri_35.255_NA,39.28265699532427
Lithobates catesbeiana_35.255_NA,39.28265699532427
Lithobates catesbeiana_39.44_NA,34.53035441387286
Lithobates catesbeiana_39.507_NA,34.53035441387286
Lithobates catesbeiana_42_304.8,33.58002854126249
Lithobates catesbeiana_42_NA,33.58002854126249
Lithobates clamitans_37.621_NA,34.269159858339584
Lithobates clamitans_42_304.8,33.58002854126249
Lithobates clamitans_42_NA,33.58002854126249
Lithobates pipiens_10_1554.48,NA
Lithobates pipiens_17_2011.68,32.61016659704154
Lithobates pipiens_17_2255.52,32.61016659704154
Lithobates pipiens_33.323_NA,36.130163714822224
Lithobates pipiens_43.6805335_NA,33.73470030761719
Lithobates pipiens_43.78444_NA,34.4734058689003
Lithobates pipiens_45_304.8,33.471015191893166
Lithobates sylvaticus_35.053_NA,32.67069636887182
Lithobates sylvaticus_37.56_326,34.269159858339584
Lithobates sylvaticus_37.56_NA,34.269159858339584
Lithobates sylvaticus_38.2_43,34.128604856456214
Lithobates sylvaticus_38.2_NA,34.128604856456214
Lithobates sylvaticus_38.8_250,34.05698528908266
Lithobates sylvaticus_38.8_NA,34.05698528908266
Lithobates sylvaticus_39.435_NA,34.53035441387286
Lithobates sylvaticus_41.902_NA,33.19833830170386
Lithobates sylvaticus_42.75_262,31.826808062277387
Lithobates sylvaticus_42.75_NA,33.87648719266401
Lithobates sylvaticus_42.8_67,32.57724439503479
Lithobates sylvaticus_42.8_NA,32.57724439503479
Lithobates sylvaticus_45.517_NA,30.10604126336588
Lithobates sylvaticus_47.165_NA,32.52137780527169
Lithobates sylvaticus_52_304.8,27.53305626338414
Litoria bicolor_-12.372179_NA,NA
Litoria bicolor_-18_304.8,37.82037396205984
Litoria ewingii_-31_762-1371.6,34.70951402514648
Litoria ewingii_-34_304.8,NA
Litoria ewingii_-37_304.8,34.12757990054539
Litoria ewingii_-38_304.8,30.862209541874474
Litoria fallax_-18_1000,37.82037396205984
Litoria fallax_-20_1000,38.85552643886757
Litoria fallax_-27.553_NA,31.268817584176745
Litoria fallax_-34_1000,NA
Litoria fallax_-34_304.8,NA
Litoria freycineti_-26.858_NA,35.97694998912648
Litoria freycineti_-34_304.8,NA
Litoria peronii_-27.553_NA,31.268817584176745
Litoria peronii_-31_731.52,34.70951402514648
Litoria peronii_-34_304.8,NA
Litoria peronii_-38_304.8,NA
Litoria rothii_-12.372179_NA,NA
Litoria rothii_-18_304.8,37.82037396205984
Litoria rothii_-21_304.8,38.7416823452955
Litoria rubella_-12.372179_NA,NA
Litoria rubella_-18_304.8,37.82037396205984
Litoria rubella_-18_731.52,37.82037396205984
Litoria rubella_-20_304.8,38.85552643886757
Litoria rubella_-21_304.8,38.7416823452955
Litoria rubella_-27.559_NA,35.85011443438176
Litoria verreauxii_-37_1767.84,31.50776833693477
Litoria verreauxii_-37_1981.2,31.50776833693477
Litoria verreauxii_-38_304.8,NA
Litoria verreauxii_-38_926.64,31.210906973822457
Luxilus chrysocephalus_38.189801_NA,36.0728753799978
Luxilus chrysocephalus_39.490383_NA,34.53035441387286
Luxilus chrysocephalus_39.97_NA,34.27823151255799
Luxilus cornutus_35.96_NA,32.67069636887182
Luxilus cornutus_38.32_NA,36.16520953499821
Luxilus cornutus_40.79_NA,30.7733382945464
Luxilus cornutus_42.6_NA,32.062969023851664
Luxilus cornutus_43.64_NA,30.1589022098623
Luxilus cornutus_45.73_NA,30.169413988029483
Luxilus cornutus_45.83_NA,30.169413988029483
Mauremys reevesii_19.766667_NA,36.35675020513834
Mauremys reevesii_30.316667_NA,35.24534040887833
Meda fulgida_32.85_NA,39.55944479035541
Meda fulgida_32.874_NA,39.55944479035541
Micropterus dolomieu_35.66_NA,39.28265699532427
Micropterus dolomieu_36.94_NA,31.11886653721619
Micropterus dolomieu_38.104_NA,36.16520953499821
Micropterus dolomieu_42.08_NA,31.019257700235638
Micropterus punctulatus_35.66_NA,39.28265699532427
Micropterus punctulatus_36.94_NA,31.11886653721619
Micropterus salmoides_29.48_NA,35.892362268055265
Micropterus salmoides_32.874_NA,39.55944479035541
Micropterus salmoides_34.18_NA,36.88939778526688
Micropterus salmoides_34.45_NA,38.67395181554754
Micropterus salmoides_35.66_NA,39.28265699532427
Micropterus salmoides_35.96_NA,32.67069636887182
Micropterus salmoides_38.34_NA,36.088432150737354
Micropterus salmoides_39.507_NA,35.99150418615505
Micropterus salmoides_41.65_NA,31.367083838555473
Micropterus salmoides_42.08_NA,31.019257700235638
Micropterus salmoides_45.55_NA,32.939529588917324
Micropterus salmoides_46.78_NA,32.506787317720956
Mixophyes fasciolatus_-27.334_NA,35.85011443438176
Mixophyes fasciolatus_-34_304.8,NA
Morone chrysops_38.34_NA,36.088432150737354
Morone chrysops_42.08_NA,31.019257700235638
Morone saxatilis_35.66_NA,39.28265699532427
Morone saxatilis_41.24_NA,33.58002854126249
Morone saxatilis_45.37_NA,28.866003489606314
Mugil cephalus_12.56_NA,NA
Mugil cephalus_21.37_NA,NA
Mugil cephalus_31.29_NA,40.76396217128127
Myrmecocystus depilis_32.32_NA,37.91232110042272
Myrmecocystus depilis_36.68_1191,34.73351111970466
Necturus maculosus_40.4070065_NA,34.527571208187645
Necturus maculosus_45.442_NA,32.35711857816369
Neobatrachus pictus_-34.929_NA,38.132077882485525
Notemigonus crysoleucas_29.48_NA,35.892362268055265
Notemigonus crysoleucas_35.66_NA,39.28265699532427
Notemigonus crysoleucas_39.201_NA,35.968879862243384
Notemigonus crysoleucas_41.65_NA,31.367083838555473
Notemigonus crysoleucas_45.83_NA,30.169413988029483
Notophthalmus viridescens_34.028_NA,36.344144277492944
Notophthalmus viridescens_35.255_NA,39.28265699532427
Notophthalmus viridescens_35.317_NA,32.67069636887182
Notophthalmus viridescens_36.026_NA,35.07024337733105
Notophthalmus viridescens_36.074_NA,35.38889769594465
Notophthalmus viridescens_36.494_NA,31.11886653721619
Notophthalmus viridescens_37.313_NA,32.468162326829095
Notophthalmus viridescens_37.375_NA,32.468162326829095
Notophthalmus viridescens_37.788_NA,32.1497598420966
Notophthalmus viridescens_37.9510375_NA,33.74894103213283
Notophthalmus viridescens_41.129_NA,33.48597102918189
Notophthalmus viridescens_42.117_NA,33.035561318175176
Notophthalmus viridescens_42.69_NA,32.57724439503479
Notophthalmus viridescens_43.3_NA,31.703795479923794
Notophthalmus viridescens_46.312_NA,29.11847020250511
Notophthalmus viridescens_51.254_NA,26.853455877773694
Notothenia coriiceps_-64_NA,NA
Notothenia coriiceps_-64.1_NA,NA
Notothenia coriiceps_-64.77_NA,NA
Notropis atherinoides_34.86_NA,38.67395181554754
Notropis atherinoides_34.95_NA,37.20654302923857
Notropis atherinoides_35.66_NA,39.28265699532427
Notropis atherinoides_41.65_NA,31.367083838555473
Notropis atherinoides_42.08_NA,31.019257700235638
Notropis atherinoides_43.64_NA,30.1589022098623
Notropis atherinoides_47.29_NA,NA
Notropis hudsonius_39.97_NA,34.57915025277029
Notropis hudsonius_41.24_NA,33.58002854126249
Notropis hudsonius_42.08_NA,31.019257700235638
Notropis rubellus_36.94_NA,31.11886653721619
Notropis rubellus_38.859194_NA,36.437917901563374
Notropis rubellus_42.6_NA,32.062969023851664
Notropis stramineus_39.076718_NA,35.968879862243384
Notropis stramineus_42.6_NA,32.062969023851664
Odontophrynus occidentalis_-31.527_NA,NA
Odontophrynus occidentalis_-31.701_NA,NA
Oncorhynchus clarkii_37.68_NA,27.3745739761764
Oncorhynchus clarkii_48.810782_NA,28.760220436588288
Oncorhynchus kisutch_47.227642_NA,28.756602799337525
Oncorhynchus kisutch_47.37_NA,32.17871802785046
Oncorhynchus kisutch_47.936263_NA,29.99615739795276
Oncorhynchus kisutch_48.037584_NA,26.42400579624217
Oncorhynchus mykiss_-36.41_NA,30.908777747845786
Oncorhynchus mykiss_36.94_NA,31.11886653721619
Oncorhynchus mykiss_36.96_NA,36.4848726996133
Oncorhynchus mykiss_38.63_NA,36.477635560642014
Oncorhynchus mykiss_44.567047_NA,27.1538498690864
Oncorhynchus mykiss_47.29_NA,NA
Oncorhynchus mykiss_48.16_NA,24.360718032952445
Orchesella cincta_43.316667_NA,33.619044207447594
Orchesella cincta_44.533333_NA,26.707829248259273
Orchesella cincta_50.066667_NA,29.753113208529335
Orchesella cincta_52.316667_NA,30.576101435253687
Orchesella cincta_53.716667_NA,30.557654434919083
Orchesella cincta_56.366667_NA,27.792799464580536
Orchesella cincta_57.720921_NA,22.827471962682182
Oreochromis mossambicus_-24.96_NA,NA
Oreochromis mossambicus_27.89_NA,36.09021684858186
Osmerus mordax_42.08_NA,31.019257700235638
Osmerus mordax_51.51_NA,26.5954961844759
Pagothenia borchgrevinki_-77.5_NA,NA
Pagothenia borchgrevinki_-77.51_NA,NA
Palirhoeus eatoni_-46.9_2,NA
Palirhoeus eatoni_-46.9_5,NA
Palirhoeus eatoni_-53.09_5,NA
Perca flavescens_36.94_NA,31.11886653721619
Perca flavescens_41.65_NA,31.367083838555473
Perca flavescens_42.08_NA,31.019257700235638
Perca flavescens_43.64_NA,30.1589022098623
Perca flavescens_45.73_NA,30.169413988029483
Perca flavescens_46.62_NA,31.84285728382601
Perca fluviatilis_52.29_NA,30.3959976488939
Perca fluviatilis_52.34_NA,30.3959976488939
Perca fluviatilis_58.44_NA,25.2734444369812
Pimephales notatus_35.66_NA,39.28265699532427
Pimephales notatus_36.94_NA,31.11886653721619
Pimephales notatus_38.524_NA,36.16520953499821
Pimephales notatus_39.490383_NA,34.53035441387286
Pimephales notatus_39.53_NA,34.57915025277029
Pimephales notatus_39.97_NA,34.27823151255799
